relative_path,source_name,sha256,size_bytes,category,status
evidence/mapping-packs/PM-03B — úplný outbound relationship register Product Masteru.xlsx,PM-03B — úplný outbound relationship register Product Masteru.xlsx,ac6dbd7023717937abe683092cf723d7ed8f84119e86e8dce10f35d63721f808,15080,mapping-packs,INCLUDED
evidence/mapping-packs/PM-03C — fyzický shape všetkých priamych reference objektov.xlsx,PM-03C — fyzický shape všetkých priamych reference objektov.xlsx,80cdacb17f8259e6091cbd07f659764c51048a1f5916528d57e427cd40d34357,88689,mapping-packs,INCLUDED
evidence/mapping-packs/PM-03D — live domény priamych polí bez potvrdeného FK.xlsx,PM-03D — live domény priamych polí bez potvrdeného FK.xlsx,be1a2224ef5ce84f424f0da59c0b862d3bb708469ee926f8ddaedf445ca3b46c,13632,mapping-packs,INCLUDED
evidence/mapping-packs/PM-03E — candidate generic CIS_X číselníky.xlsx,PM-03E — candidate generic CIS_X číselníky.xlsx,f5fe810b6123b9d39a327f5b2ccca15de82f0de6f942a9eddf2012e7fc7dd7a1,9841,mapping-packs,INCLUDED
evidence/mapping-packs/PM-03F — úplný source package nákladových koeficientov.xlsx,PM-03F — úplný source package nákladových koeficientov.xlsx,00085e041a0f93da025410430743d79826a671b47c649a45933a3055ceb5b819,75445,mapping-packs,INCLUDED
evidence/mapping-packs/PM-03G — globálny source-hit index nákladových koeficientov.xlsx,PM-03G — globálny source-hit index nákladových koeficientov.xlsx,e980efc58cb2b53d8d252a2fc1af336349b3488498e7cbacafc1afac4d85c59e,25465,mapping-packs,INCLUDED
evidence/mapping-packs/PM-03H — úplná live validácia rodín INT_KOD.xlsx,PM-03H — úplná live validácia rodín INT_KOD.xlsx,8c12284a938d7a8075925d6c1dd3e71124c2fdfaa913953ecf91deec180c4bf6,624719,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04A — úplný physical contract nákladových koeficientov.xlsx,PM-04A — úplný physical contract nákladových koeficientov.xlsx,3a0cb3740ab9097281a41771a14e474d4e76603f061888239a0eff2c9995f073,14318,mapping-packs,INCLUDED
"evidence/mapping-packs/PM-04B — constraints, indexy a triggery koeficientovej vetvy.xlsx","PM-04B — constraints, indexy a triggery koeficientovej vetvy.xlsx",4361debd05a101cf602b86798b3be5f3b20b6c6e49cb21cca6124d417a86e953,13508,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04C — current registry nákladových koeficientov + reálne používanie.xlsx,PM-04C — current registry nákladových koeficientov + reálne používanie.xlsx,0c2776d97bea380b21916327649b95f4d0e997f71506c625595ac092784dcf56,14204,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04D — current nákladové položky skladových kariet.xlsx,PM-04D — current nákladové položky skladových kariet.xlsx,bfcd30dfb8a7e695f768f69f250079a710df4e2167649d6b13f1cade95cf5940,575108,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04F — automatický kusovníkový prepočet + runtime caller:job closure.xlsx,PM-04F — automatický kusovníkový prepočet + runtime caller:job closure.xlsx,862836ada747721ec3c79bab803db61f0fa060c9a337556da0e3b47c7876198b,18543,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04F — automatický kusovníkový prepočetme caller-job closure.xlsx,PM-04F — automatický kusovníkový prepočetme caller-job closure.xlsx,0eff0ebfcd878ec24c10afbf4cdb1a5f9183dccaf01d74a746857ace320f5b1c,13217,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04G — CIS_DU_O ako Doplnkové údaje skladovej karty.xlsx,PM-04G — CIS_DU_O ako Doplnkové údaje skladovej karty.xlsx,3960f0ef2833b90c46b41e9edac0be335904154dd1abbbb6c35c875a40841165,596763,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04H — authoritative API source core satelitov.xlsx,PM-04H — authoritative API source core satelitov.xlsx,c5ce9220901f5e9781543d1363735695405875fd9bff21470c3ce086cff23969,139321,mapping-packs,INCLUDED
evidence/mapping-packs/PM-04I — live resolution zostávajúcich direct references.xlsx,PM-04I — live resolution zostávajúcich direct references.xlsx,249a0484e9155ef52f5391fb0f4eec2c63027d365c800b7aa3a818d16ce2b805,26814,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05A — complete trigger source cost coefficients + CIS_DU.xlsx,PM-05A — complete trigger source cost coefficients + CIS_DU.xlsx,1615d2d51100c5cbd9cb3a68a6b63078fdfc559f1843a0069e7eba75bb55a521,19279,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05B — cost coefficient temporal + DQ closure.xlsx,PM-05B — cost coefficient temporal + DQ closure.xlsx,6376c98bf2cf67b1a2d9c9e7eded5821838f281965fbdb9dd340875b5500cc6b,9577,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05C — live grain closure core satellites.xlsx,PM-05C — live grain closure core satellites.xlsx,f02bf33f8e9793a597aea2415bc784f51b43173545b44f1683126b3e6aed0ade,9682,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05D — current store-logistics master.xlsx,PM-05D — current store-logistics master.xlsx,fb7837bdafdb973fb351d89276cbdfceceb2a48fa049968b7839ebab6e8d7370,322754,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05E — current supplier master + root synchronization.xlsx,PM-05E — current supplier master + root synchronization.xlsx,344ac90c6e38d931fd4755485157d19abf3fe397c1daa43117401254ada1da4a,31296,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05F — current local VAT overrides.xlsx,PM-05F — current local VAT overrides.xlsx,4bbb7c755a7cddcf08a0db07454a668c00e4bb5723a914ec8fb19542b8f8ad58,213933,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05G — current partner-specific product codes.xlsx,PM-05G — current partner-specific product codes.xlsx,6bd8c8f658951df7259cde9db3bdcbb88f1efb894d0bda6e65e8ec6ddef15ef9,34633,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05H — discovery definície celej vrstvy CIS_DU.xlsx,PM-05H — discovery definície celej vrstvy CIS_DU.xlsx,877b83b884218da4ac4933ecdd6fe580e982ecfe66a6112bba6608e1c1b1f288,61757,mapping-packs,INCLUDED
evidence/mapping-packs/PM-05I — complete current DU_1..DU_40 matrix for skladové karty.xlsx,PM-05I — complete current DU_1..DU_40 matrix for skladové karty.xlsx,01b57cc967288e9dbe3bd312c3c08bd91cf38b3b78861cd40eeb3adb21b76fa6,124870,mapping-packs,INCLUDED
evidence/mapping-packs/PM-06A — definície Doplnkových údajov pre SKLAD_KARTA.xlsx,PM-06A — definície Doplnkových údajov pre SKLAD_KARTA.xlsx,4c26b4c430c4f0e4770a40796cfb24ed09b4f033eb5fe1199f2894b020fb8d19,10286,mapping-packs,INCLUDED
evidence/mapping-packs/PM-06B — regulačné-reportingové flow nákladových koeficientov.xlsx,PM-06B — regulačné-reportingové flow nákladových koeficientov.xlsx,0f85f56b8d9aace3a4af9e3695ffdf7967f4d06611d05c642cc5988d8a983982,33684,mapping-packs,INCLUDED
evidence/mapping-packs/PM-06C — audit správnosti BOM-auto koeficientov.xlsx,PM-06C — audit správnosti BOM-auto koeficientov.xlsx,6f53088c53107730d0f89f4aaf9e4640b0f7f191d1c295dfb67ded128264559a,83950,mapping-packs,INCLUDED
evidence/mapping-packs/PM-07A — component-level dôkaz overwrite problému.xlsx,PM-07A — component-level dôkaz overwrite problému.xlsx,3e07000b4617d6b84a1082bf67da999eb50e18f0925a2c0d2032c0d30b3aee8c,30393,mapping-packs,INCLUDED
evidence/mapping-packs/PM-07B — stale BOM-auto coefficient root cause.xlsx,PM-07B — stale BOM-auto coefficient root cause.xlsx,49b2a82097e786b03b16bcccd0a85c4380c3f03b062d2c8704e9b039cae327a1,20964,mapping-packs,INCLUDED
evidence/mapping-packs/PM-07C — sugar-tax assignment history - report fan-out risk.xlsx,PM-07C — sugar-tax assignment history - report fan-out risk.xlsx,11fdceba2d08ddb2bb994af4be1a4a518593ee276439067e190f16f2118c29e2,22997,mapping-packs,INCLUDED
evidence/mapping-packs/PM-07D — supplemental-data datatype definitions.xlsx,PM-07D — supplemental-data datatype definitions.xlsx,de339db80699d5c328ccf50d107f2bb253ab7f621ad98192e1cd11d80a659217,9429,mapping-packs,INCLUDED
evidence/mapping-packs/PM-08A — physical model alergénov a poznámok.xlsx,PM-08A — physical model alergénov a poznámok.xlsx,3ecb1751174bffb87e7ee5483cd5b305e9d282319d9b91c26875b9cd227f406d,11412,mapping-packs,INCLUDED
"evidence/mapping-packs/PM-08B — constraints, indexy a triggery.xlsx","PM-08B — constraints, indexy a triggery.xlsx",b4d098d4de41f91f16260fdabdcae7f19e5f5006e6ff156723c11310812f030d,11335,mapping-packs,INCLUDED
"evidence/mapping-packs/PM-08C — source flow alergénov, poznámok a flags.xlsx","PM-08C — source flow alergénov, poznámok a flags.xlsx",092850e232cd3c0fb661f1e30ea57a969ef2e477e1528ea50f330ea5431df7a9,49033,mapping-packs,INCLUDED
evidence/mapping-packs/PM-08D — allergen-reference dictionary raw.xlsx,PM-08D — allergen-reference dictionary raw.xlsx,47f95ed9a5f6a2584ee5b6e1ad9a2eb423c7f00aa34f1c42d4d39fa6d818c6a8,10320,mapping-packs,INCLUDED
evidence/mapping-packs/PM-08E — SKU typed notes full population.xlsx,PM-08E — SKU typed notes full population.xlsx,fa6bda432da1d26843d71fd6e8b241a290a4ecd0ac06e31b6a7cbc3a6c1c0065,149986,mapping-packs,INCLUDED
evidence/mapping-packs/PM-08F — SKU flag position live profile.xlsx,PM-08F — SKU flag position live profile.xlsx,9e6e0cf1de270c7084b1586121b83e89a9998db1837a7daa2a78ba0658a18d51,12464,mapping-packs,INCLUDED
evidence/mapping-packs/PM-09A — note type physical model.xlsx,PM-09A — note type physical model.xlsx,b5316eb8a2b8512ed732bce002e60f4bc8c5b6d567b37131c0e094574bce5770,10280,mapping-packs,INCLUDED
evidence/mapping-packs/PM-09B — note type dictionary and usage.xlsx,PM-09B — note type dictionary and usage.xlsx,48ba1039bd8f6d4fa7a892a4445186b0b06c3bd7ebc1bd5e92d7d437a0b7e2bf,16459,mapping-packs,INCLUDED
evidence/mapping-packs/PM-09C — typed notes API lifecycle source.xlsx,PM-09C — typed notes API lifecycle source.xlsx,d36c175f8473ea0b2641969c8d0cdd99e660f7dfb59e002c02f54041b2c13c38,31615,mapping-packs,INCLUDED
evidence/mapping-packs/PM-09D — allergen downstream readers.xlsx,PM-09D — allergen downstream readers.xlsx,9d660037522737c0d9f6799b7a12c01df3551cac2484dd028ed1f3f0e8054d3b,18092,mapping-packs,INCLUDED
evidence/mapping-packs/PM-09E — waste reporting flag12 source.xlsx,PM-09E — waste reporting flag12 source.xlsx,5ecca342a1fef9c21c93a483af19517b207705718c287448496f49e1b569b180,22073,mapping-packs,INCLUDED
evidence/mapping-packs/PM-09F — remaining root fields source closure.xlsx,PM-09F — remaining root fields source closure.xlsx,2f552b1e1b67414332d22a14baaf7c13bf7f4ab089d8c05de9a88d94bab1a5cd,180165,mapping-packs,INCLUDED
evidence/mapping-packs/PM-10A — current waste reporting condition.xlsx,PM-10A — current waste reporting condition.xlsx,9d5f927dd93ec1435c2d171044ab0edc60f21f833e69fa7c2fe2e35946c2fec3,9529,mapping-packs,INCLUDED
evidence/mapping-packs/PM-10B2 — product type current resolution.xlsx,PM-10B2 — product type current resolution.xlsx,bd7311d3d085cae384d4453c15f0ddc495eec136d2e63755695ec3e76cf2514f,11052,mapping-packs,INCLUDED
evidence/mapping-packs/PM-10C — typed note API downstream callers.xlsx,PM-10C — typed note API downstream callers.xlsx,6e59b7081b7fe9e2b5c4d9e36c8d48c731c45e8c2cf77ed855ee328594aefb1d,13534,mapping-packs,INCLUDED
evidence/mapping-packs/PM-10F — replacement equivalence groups.xlsx,PM-10F — replacement equivalence groups.xlsx,6e67d468bfa20b31d43e7d0dcbe60da2ae42750237b777b702eb395a963dcd6f,22116,mapping-packs,INCLUDED
evidence/mapping-packs/PM-10F2 — replacement equivalence active members.xlsx,PM-10F2 — replacement equivalence active members.xlsx,9bb4200269457e2fc1d2cc91d76230827e3f5b506086a6e4552c9fa0795689fd,25773,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11A — recycling fund exact source hits.xlsx,PM-11A — recycling fund exact source hits.xlsx,52d1f8d21252ee60ff5c61aeb8c68565d1b70256c454b6e45c317fc1bd612522,10883,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11B — report registry object structure.xlsx,PM-11B — report registry object structure.xlsx,e3f30af793404aa7d15c93127b098e4060810b2658da33687f0626c50ee444c1,33163,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11C — recycling fund rendered-text source hits.xlsx,PM-11C — recycling fund rendered-text source hits.xlsx,373afcb20c40ba4ca792597ab394623c503193a21227743430d17351c8ce39f3,9432,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11D — recycling fund CRW report registry.xlsx,PM-11D — recycling fund CRW report registry.xlsx,fa8de645f80c16b78997a49439462e120a000fa636b9388c4c448357ad708d4b,10082,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11G — CRW form SQL resolver source.xlsx,PM-11G — CRW form SQL resolver source.xlsx,908ee258c923a5b20f994db0411041080fbac8e64ee218cc46c7fa0237d45fe6,16330,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11H — form SQL registry metadata.xlsx,PM-11H — form SQL registry metadata.xlsx,cd499e01e3df08241431726a531baa38ae35bdd91a347359fcfcb233afa3f25d,10545,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11J — TLAC_NASTAVENIA synonym resolution.xlsx,PM-11J — TLAC_NASTAVENIA synonym resolution.xlsx,2b2ca9f593230a4fcb17eab44c24657f81fb13295d8013ab9f140d2224000279,9372,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11K — TLAC_NASTAVENIA physical metadata.xlsx,PM-11K — TLAC_NASTAVENIA physical metadata.xlsx,16f1ad8af7754679afebd48a04e54c34c9f0bdfaf9ff5775b24aab9cf160cb2e,16100,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11L — recycling fund runtime print settings.xlsx,PM-11L — recycling fund runtime print settings.xlsx,1bd893c44f7689572deded0ce2ded6f9d92a9a4f936546dec25c059eb0b2dfb1,10268,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11N — recycling fund runtime queue SQL.xlsx,PM-11N — recycling fund runtime queue SQL.xlsx,a113e078cd5ed7314585757561c11d4ebff5ba82b47155c42be273079bc111f5,21316,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11P — recycling fund total flag12 reconciliation.xlsx,PM-11P — recycling fund total flag12 reconciliation.xlsx,5dc0489f0e0de5c4b3a153676aa5a85a70e3e59fc1a4f0cfc7f9570b9f858529,9184,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11S1 — recycling fund CZ latest runtime row.xlsx,PM-11S1 — recycling fund CZ latest runtime row.xlsx,a0b070ea3c7273358fb68553fc79c351f415aa13194dcacca7827d5e017f2980,9722,mapping-packs,INCLUDED
evidence/mapping-packs/PM-11S2 — recycling fund CZ RF flag12 check.XLS,PM-11S2 — recycling fund CZ RF flag12 check.XLS,91164fcb82c1a3fba7f00d60d1da5056d6a3fb666259147f9ca776671fd47787,6144,mapping-packs,INCLUDED
evidence/mapping-packs/PM-12A — end of sale forecast reset current source.xlsx,PM-12A — end of sale forecast reset current source.xlsx,65a7e3e227cff5818a6c66a9afba2582bc15f3137984b91d4403a3229ae1ba2a,95516,mapping-packs,INCLUDED
evidence/process-docs/Popis replikácie EAN kódov z SK do CZ databázy.docx,Popis replikácie EAN kódov z SK do CZ databázy.docx,0a544b9751e555db452f5d99d5409896c015ea3472385bea5c94c5a3dcdb034a,37214,process-docs,INCLUDED
evidence/process-docs/Proces - Nákladové koeficienty v1.5.docx,Proces - Nákladové koeficienty v1.5.docx,002a9b0eee6a6952a126103c479ef7ec9b1f1e033d31851504f87ff706a3b63f,41345,process-docs,INCLUDED
